gene_id	transcript_id	gene_name	gene_type	Promoter	UTR5	CDS	UTR3	Stop Codon	Intron	Transcript	peakDetail	Sample
ENSG00000033170.12	ENST00000360689.5	FUT8	protein_coding	0	0	1	0	0	0	1	chr14:66028320-66082730|Locus_2699	group1
ENSG00000112033.9	ENST00000360694.3	PPARD	protein_coding	0	0	0	2	1	0	2	chr6:35393859-35394133|Locus_4734,chr6:35394359-35394783|Locus_4735	group1
ENSG00000129696.8	ENST00000360742.5	TTI2	protein_coding	0	0	1	0	0	0	1	chr8:33369573-33369847|Locus_7206	group1
ENSG00000196715.5	ENST00000360768.3	VKORC1L1	protein_coding	0	0	1	0	1	0	1	chr7:65419230-65419479|Locus_1479	group1
ENSG00000065534.14	ENST00000360772.3	MYLK	protein_coding	0	0	3	0	1	0	3	chr3:123452602-123453051|Locus_4089,chr3:123411631-123419623|Locus_4090,chr3:123332743-123333017|Locus_4091	group1
ENSG00000136021.13	ENST00000360820.2	SCYL2	protein_coding	0	0	1	0	0	0	1	chr12:100732566-100732740|Locus_5198	group1
ENSG00000131503.16	ENST00000360839.2	ANKHD1	protein_coding	0	0	3	0	0	0	3	chr5:139781549-139781673|Locus_3885,chr5:139876742-139884458|Locus_3886,chr5:139908189-139908588|Locus_3887	group1
ENSG00000101152.6	ENST00000360864.4	DNAJC5	protein_coding	0	0	0	2	1	0	2	chr20:62562983-62563532|Locus_14,chr20:62566308-62566532|Locus_15	group1
ENSG00000106263.13	ENST00000360876.4	EIF3B	protein_coding	0	0	0	1	0	0	1	chr7:2419947-2420121|Locus_7954	group1
ENSG00000103248.13	ENST00000360900.6	MTHFSD	protein_coding	0	0	1	3	2	0	4	chr16:86565732-86565806|Locus_6203,chr16:86565157-86565556|Locus_6204,chr16:86564882-86564956|Locus_6205,chr16:86563907-86564006|Locus_6206	group1
ENSG00000159202.13	ENST00000360943.5	UBE2Z	protein_coding	0	0	1	0	1	0	1	chr17:47004372-47004721|Locus_6339	group1
ENSG00000116580.14	ENST00000361040.5	GON4L	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSG00000168411.9	ENST00000361070.4	RFWD3	protein_coding	0	0	1	0	0	0	1	chr16:74685927-74695060|Locus_4984	group1
ENSG00000198551.5	ENST00000361113.5	ZNF627	protein_coding	0	0	1	0	0	0	1	chr19:11728211-11728410|Locus_1754	group1
ENSG00000196428.8	ENST00000361136.2	TSC22D2	protein_coding	0	0	4	0	1	0	4	chr3:150126788-150127487|Locus_8716,chr3:150127588-150128437|Locus_8717,chr3:150128613-150140852|Locus_8718,chr3:150176324-150176498|Locus_8719	group1
ENSG00000174652.13	ENST00000361151.1	ZNF266	protein_coding	0	0	2	0	0	0	2	chr19:9524877-9525176|Locus_579,chr19:9524277-9524476|Locus_580	group1
ENSG00000131051.16	ENST00000361162.6	RBM39	protein_coding	0	1	0	0	0	0	1	chr20:34330047-34330146|Locus_8527	group1
ENSG00000183856.6	ENST00000361170.2	IQGAP3	protein_coding	0	0	0	1	0	0	1	chr1:156495822-156496071|Locus_1143	group1
ENSG00000196814.10	ENST00000361171.3	MVB12B	protein_coding	0	0	0	1	0	0	1	chr9:129266314-129266488|Locus_8079	group1
ENSG00000181045.10	ENST00000361193.3	SLC26A11	protein_coding	0	0	0	1	1	0	1	chr17:78226681-78226955|Locus_3205	group1
ENSG00000198728.6	ENST00000361198.5	LDB1	protein_coding	0	0	1	0	1	0	1	chr10:103867325-103867974|Locus_8037	group1
ENSG00000198837.5	ENST00000361217.4	DENND4B	protein_coding	0	0	1	0	1	0	1	chr1:153902702-153902776|Locus_8801	group1
ENSG00000074964.12	ENST00000361221.3	ARHGEF10L	protein_coding	0	0	0	1	1	0	1	chr1:18023886-18024085|Locus_4985	group1
ENSG00000198853.7	ENST00000361226.3	RUSC2	protein_coding	0	0	4	0	0	0	4	chr9:35546462-35547236|Locus_8749,chr9:35547687-35548036|Locus_8750,chr9:35548212-35555085|Locus_8751,chr9:35555461-35555635|Locus_8752	group1
ENSG00000170633.12	ENST00000361234.5	RNF34	protein_coding	0	0	0	1	1	0	1	chr12:121861486-121861685|Locus_7209	group1
ENSG00000152558.10	ENST00000361236.3	TMEM123	protein_coding	0	1	1	0	0	0	2	chr11:102323386-102323435|Locus_906,chr11:102323286-102323360|Locus_907	group1
ENSG00000198752.5	ENST00000361246.2	CDC42BPB	protein_coding	0	0	1	1	1	0	2	chr14:103406651-103410566|Locus_8522,chr14:103399866-103400040|Locus_8523	group1
ENSG00000198917.7	ENST00000361256.5	C9orf114	protein_coding	0	0	2	0	0	0	2	chr9:131591027-131591101|Locus_4443,chr9:131589409-131589458|Locus_4444	group1
ENSG00000198824.4	ENST00000361283.1	CHAMP1	protein_coding	0	0	2	0	0	0	2	chr13:115089686-115090135|Locus_3176,chr13:115090986-115091310|Locus_3177	group1
ENSG00000166681.9	ENST00000361298.4	NGFRAP1	protein_coding	0	1	1	0	0	0	2	chrX:102631518-102632180|Locus_3037,chrX:102632306-102632530|Locus_3038	group1
ENSG00000198890.6	ENST00000361318.5	PRMT6	protein_coding	0	0	1	0	1	0	1	chr1:107599467-107600666|Locus_4993	group1
ENSG00000121903.10	ENST00000361328.3	ZSCAN20	protein_coding	0	0	4	0	0	0	4	chr1:33944969-33945068|Locus_6777,chr1:33956888-33957087|Locus_6778,chr1:33957113-33957312|Locus_6779,chr1:33958987-33959863|Locus_6780	group1
ENSG00000198909.3	ENST00000361357.3	MAP3K3	protein_coding	0	0	0	1	0	0	1	chr17:61773624-61773798|Locus_7285	group1
ENSG00000198730.3	ENST00000361367.2	CTR9	protein_coding	0	0	1	0	1	0	1	chr11:10800357-10800606|Locus_8567	group1
ENSG00000198862.9	ENST00000361371.5	LTN1	protein_coding	0	0	1	0	0	0	1	chr21:30339233-30339307|Locus_2896	group1
ENSG00000198924.3	ENST00000361384.2	DCLRE1A	protein_coding	0	0	1	0	0	0	1	chr10:115612566-115612690|Locus_8832	group1
ENSG00000198920.5	ENST00000361413.3	KIAA0753	protein_coding	0	0	0	1	0	0	1	chr17:6482395-6482544|Locus_8745	group1
ENSG00000019144.12	ENST00000361417.2	PHLDB1	protein_coding	0	0	3	0	1	0	3	chr11:118498131-118502032|Locus_2318,chr11:118506138-118506187|Locus_2319,chr11:118527481-118527705|Locus_2320	group1
ENSG00000198846.5	ENST00000361421.1	TOX	protein_coding	0	0	1	0	0	0	1	chr8:59720811-59728078|Locus_8670	group1
ENSG00000198830.6	ENST00000361427.5	HMGN2	protein_coding	0	1	1	0	0	0	2	chr1:26799002-26799076|Locus_3477,chr1:26799982-26800583|Locus_3478	group1
ENSG00000171467.11	ENST00000361428.2	ZNF318	protein_coding	0	0	1	0	0	0	1	chr6:43305236-43305435|Locus_2692	group1
ENSG00000198959.7	ENST00000361475.2	TGM2	protein_coding	0	0	1	0	0	0	1	chr20:36789875-36793663|Locus_6590	group1
ENSG00000198324.10	ENST00000361483.3	FAM109A	protein_coding	0	0	1	0	1	0	1	chr12:111800155-111800629|Locus_1306	group1
ENSG00000107521.14	ENST00000361490.4	HPS1	protein_coding	0	0	0	0	0	0	0	NA	group1
ENSG00000198546.10	ENST00000361518.5	ZNF511	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSG00000106665.11	ENST00000361545.5	CLIP2	protein_coding	0	0	2	0	0	0	2	chr7:73790480-73790804|Locus_6726,chr7:73791005-73791129|Locus_6727	group1
ENSG00000198700.5	ENST00000361565.4	IPO9	protein_coding	0	0	0	2	1	0	2	chr1:201847457-201847706|Locus_5215,chr1:201848182-201848456|Locus_5216	group1
ENSG00000198718.8	ENST00000361577.3	FAM179B	protein_coding	0	0	1	0	0	0	1	chr14:45433366-45433615|Locus_2252	group1
ENSG00000198919.8	ENST00000361582.3	DZIP3	protein_coding	0	0	1	0	0	0	1	chr3:108363299-108363423|Locus_8574	group1
ENSG00000187801.10	ENST00000361584.3	ZFP69B	protein_coding	0	0	1	0	0	0	1	chr1:40928780-40928979|Locus_6331	group1
ENSG00000198912.6	ENST00000361605.3	C1orf174	protein_coding	0	0	1	0	1	0	1	chr1:3806622-3807391|Locus_3575	group1
ENSG00000144355.10	ENST00000361609.4	DLX1	protein_coding	0	0	1	0	0	0	1	chr2:172950258-172950407|Locus_1641	group1
ENSG00000157077.10	ENST00000361625.1	ZFYVE9	protein_coding	0	0	0	0	0	0	0	NA	group1
ENSG00000198826.6	ENST00000361627.3	ARHGAP11A	protein_coding	0	1	0	0	0	0	1	chr15:32908006-32908105|Locus_8723	group1
ENSG00000130779.15	ENST00000361654.4	CLIP1	protein_coding	0	0	3	0	1	0	3	chr12:122862294-122862393|Locus_5969,chr12:122825410-122826009|Locus_5970,chr12:122757256-122757430|Locus_5971	group1
ENSG00000145217.9	ENST00000361661.2	SLC26A1	protein_coding	0	0	1	0	0	0	1	chr4:983440-983589|Locus_598	group1
ENSG00000198796.6	ENST00000361673.3	ALPK2	protein_coding	0	0	7	0	1	0	7	chr18:56246133-56246507|Locus_936,chr18:56204519-56205143|Locus_937,chr18:56204244-56204368|Locus_938,chr18:56203894-56204118|Locus_939,chr18:56202494-56202868|Locus_940,chr18:56196424-56202318|Locus_941,chr18:56148707-56149156|Locus_942	group1
ENSG00000198863.3	ENST00000361677.1	RUNDC1	protein_coding	0	0	1	1	1	0	2	chr17:41142930-41143679|Locus_1369,chr17:41145130-41145279|Locus_1370	group1
ENSG00000198746.8	ENST00000361720.5	GPATCH3	protein_coding	0	0	1	0	0	0	1	chr1:27220728-27224017|Locus_6026	group1
ENSG00000137522.13	ENST00000361756.3	RNF121	protein_coding	0	0	1	1	1	0	2	chr11:71707315-71707689|Locus_5071,chr11:71707890-71708239|Locus_5072	group1
ENSG00000169851.11	ENST00000361762.2	PCDH7	protein_coding	0	2	2	0	0	0	4	chr4:30722430-30722579|Locus_4278,chr4:30722705-30722904|Locus_4279,chr4:30724780-30725179|Locus_4280,chr4:30725580-30725629|Locus_4281	group1
ENSG00000198964.9	ENST00000361781.2	SGMS1	protein_coding	0	0	1	0	0	0	1	chr10:52103280-52103929|Locus_2812	group1
ENSG00000198894.3	ENST00000361786.2	KIAA1737	protein_coding	0	0	1	0	0	0	1	chr14:77580033-77580332|Locus_7894	group1
ENSG00000198952.7	ENST00000361813.5	SMG5	protein_coding	0	0	2	0	0	0	2	chr1:156248761-156252507|Locus_2514,chr1:156235688-156236062|Locus_2515	group1
ENSG00000142156.10	ENST00000361866.3	COL6A1	protein_coding	0	0	2	2	1	0	4	chr21:47401788-47402648|Locus_1153,chr21:47423583-47423682|Locus_1154,chr21:47423958-47424057|Locus_1155,chr21:47424583-47424957|Locus_1156	group1
ENSG00000198736.7	ENST00000361871.3	MSRB1	protein_coding	0	0	0	1	1	0	1	chr16:1988584-1988933|Locus_4498	group1
ENSG00000143621.12	ENST00000361891.4	ILF2	protein_coding	0	0	1	0	0	0	1	chr1:153641008-153643445|Locus_3655	group1
ENSG00000043143.16	ENST00000361895.2	PHF15	protein_coding	0	0	0	1	0	0	1	chr5:133915256-133915555|Locus_2474	group1
ENSG00000187079.10	ENST00000361905.4	TEAD1	protein_coding	0	0	0	2	1	0	2	chr11:12958906-12958955|Locus_6562,chr11:12964006-12964280|Locus_6563	group1
ENSG00000198792.8	ENST00000361906.3	TMEM184B	protein_coding	0	0	0	1	1	0	1	chr22:38616873-38617447|Locus_2768	group1
ENSG00000198960.6	ENST00000361910.4	ARMCX6	protein_coding	0	0	1	0	0	0	1	chrX:100871158-100871632|Locus_4674	group1
ENSG00000144674.12	ENST00000361924.2	GOLGA4	protein_coding	0	0	1	0	0	0	1	chr3:37365327-37365426|Locus_3137	group1
ENSG00000117593.8	ENST00000361951.4	DARS2	protein_coding	0	0	1	0	0	0	1	chr1:173794122-173794421|Locus_4983	group1
ENSG00000198783.4	ENST00000361952.3	ZNF830	protein_coding	0	0	2	0	1	0	2	chr17:33289074-33289148|Locus_8251,chr17:33289399-33289798|Locus_8252	group1
ENSG00000198954.4	ENST00000361983.4	KIAA1279	protein_coding	0	0	1	0	0	0	1	chr10:70748602-70748776|Locus_2935	group1
ENSG00000185619.13	ENST00000362003.5	PCGF3	protein_coding	0	0	0	1	1	0	1	chr4:759874-760198|Locus_388	group1
ENSG00000082641.11	ENST00000362042.3	NFE2L1	protein_coding	0	0	1	1	1	0	2	chr17:46135766-46137590|Locus_4148,chr17:46137841-46138215|Locus_4149	group1
ENSG00000128165.7	ENST00000362068.2	ADM2	protein_coding	0	0	1	0	1	0	1	chr22:50921719-50921868|Locus_7140	group1
ENSG00000134452.15	ENST00000362091.4	FBXO18	protein_coding	0	0	1	0	0	0	1	chr10:5948174-5950890|Locus_7794	group1
ENSG00000228010.1	ENST00000366167.2	AC073343.13	antisense	0	0	0	0	0	0	0	NA	group1
ENSG00000175137.9	ENST00000366472.5	SH3BP5L	protein_coding	0	1	1	1	1	0	3	chr1:249119240-249119414|Locus_7317,chr1:249106126-249106425|Locus_7318,chr1:249105376-249105650|Locus_7319	group1
ENSG00000153207.10	ENST00000366508.1	AHCTF1	protein_coding	0	0	1	0	0	0	1	chr1:247014226-247014450|Locus_2801	group1
ENSG00000162852.9	ENST00000366512.3	CNST	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSG00000162852.9	ENST00000366513.4	CNST	protein_coding	0	0	3	0	1	0	3	chr1:246755061-246755235|Locus_1564,chr1:246810525-246811249|Locus_1565,chr1:246829071-246829445|Locus_1566	group1
ENSG00000143702.11	ENST00000366542.1	CEP170	protein_coding	0	0	2	0	0	0	2	chr1:243328950-243329149|Locus_8760,chr1:243327825-243328049|Locus_8761	group1
ENSG00000203668.1	ENST00000366553.1	CHML	protein_coding	0	0	3	0	0	0	3	chr1:241798867-241799016|Locus_772,chr1:241798742-241798841|Locus_773,chr1:241797417-241797641|Locus_774	group1
ENSG00000054277.8	ENST00000366554.2	OPN3	protein_coding	0	0	0	0	0	0	0	NA	group1
ENSG00000117009.7	ENST00000366559.4	KMO	protein_coding	0	0	0	1	0	0	1	chr1:241757052-241757176|Locus_2630	group1
ENSG00000091483.6	ENST00000366560.3	FH	protein_coding	0	0	1	0	0	0	1	chr1:241680570-241682918|Locus_2005	group1
ENSG00000116984.8	ENST00000366577.5	MTR	protein_coding	0	0	0	1	0	0	1	chr1:237061417-237061466|Locus_4071	group1
ENSG00000116962.10	ENST00000366595.3	NID1	protein_coding	0	0	0	1	1	0	1	chr1:236141032-236141081|Locus_4165	group1
ENSG00000162885.8	ENST00000366600.3	B3GALNT2	protein_coding	0	0	0	1	1	0	1	chr1:235613430-235613479|Locus_1402	group1
ENSG00000168264.6	ENST00000366609.3	IRF2BP2	protein_coding	0	0	2	0	1	0	2	chr1:234743565-234744352|Locus_3648,chr1:234742690-234743439|Locus_3649	group1
ENSG00000143674.6	ENST00000366623.3	MLK4	protein_coding	0	0	1	0	0	0	1	chr1:233463589-233463838|Locus_7663	group1
ENSG00000143674.6	ENST00000366624.3	MLK4	protein_coding	0	0	1	0	1	0	1	chr1:233514960-233518603|Locus_7664	group1
ENSG00000116991.6	ENST00000366630.1	SIPA1L2	protein_coding	0	0	2	0	0	0	2	chr1:232649806-232650030|Locus_5641,chr1:232600676-232600975|Locus_5642	group1
ENSG00000135766.8	ENST00000366641.3	EGLN1	protein_coding	0	0	1	0	0	0	1	chr1:231555997-231556882|Locus_4711	group1
ENSG00000182118.5	ENST00000366654.4	FAM89A	protein_coding	0	0	1	0	1	0	1	chr1:231155404-231155653|Locus_80	group1
ENSG00000119280.12	ENST00000366663.5	C1orf198	protein_coding	0	0	0	2	0	0	2	chr1:230974915-230975114|Locus_7788,chr1:230974565-230974714|Locus_7789	group1
ENSG00000135775.9	ENST00000366669.4	COG2	protein_coding	0	0	0	1	1	0	1	chr1:230829241-230829290|Locus_2008	group1
ENSG00000135801.5	ENST00000366675.3	TAF5L	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSG00000135801.5	ENST00000366676.1	TAF5L	protein_coding	0	0	2	0	1	0	2	chr1:229737965-229738389|Locus_3049,chr1:229729716-229730815|Locus_3050	group1
ENSG00000154429.6	ENST00000366687.1	CCSAP	protein_coding	0	0	0	1	1	0	1	chr1:229460802-229460976|Locus_1127	group1
ENSG00000154370.9	ENST00000366699.3	TRIM11	protein_coding	0	0	2	1	2	0	3	chr1:228584483-228584582|Locus_7351,chr1:228584033-228584357|Locus_7352,chr1:228583333-228583532|Locus_7353	group1
ENSG00000181873.8	ENST00000366711.3	IBA57	protein_coding	0	0	1	0	1	0	1	chr1:228363044-228363268|Locus_1772	group1
ENSG00000162910.14	ENST00000366732.1	MRPL55	protein_coding	0	0	0	1	1	0	1	chr1:228294380-228294429|Locus_1144	group1
ENSG00000081692.8	ENST00000366758.3	JMJD4	protein_coding	0	0	1	1	1	0	2	chr1:227919840-227920314|Locus_6301,chr1:227919165-227919464|Locus_6302	group1
ENSG00000143740.10	ENST00000366760.1	SNAP47	protein_coding	0	0	1	1	1	0	2	chr1:227935812-227946872|Locus_33,chr1:227968557-227968931|Locus_34	group1
ENSG00000143776.14	ENST00000366767.3	CDC42BPA	protein_coding	0	0	1	1	1	0	2	chr1:227216431-227216730|Locus_7746,chr1:227181666-227181865|Locus_7747	group1
ENSG00000143776.14	ENST00000366769.3	CDC42BPA	protein_coding	0	1	0	0	0	0	1	chr1:227505310-227505559|Locus_7745	group1
ENSG00000163050.12	ENST00000366779.1	ADCK3	protein_coding	0	0	2	0	0	0	2	chr1:227152875-227153099|Locus_5458,chr1:227169804-227170406|Locus_5459	group1
ENSG00000143801.12	ENST00000366783.3	PSEN2	protein_coding	0	0	0	1	1	0	1	chr1:227083477-227083751|Locus_5378	group1
ENSG00000143799.8	ENST00000366794.5	PARP1	protein_coding	0	0	1	0	0	0	1	chr1:226595517-226595766|Locus_1279	group1
ENSG00000182827.8	ENST00000366812.5	ACBD3	protein_coding	0	0	1	0	1	0	1	chr1:226334305-226340167|Locus_6180	group1
ENSG00000154380.12	ENST00000366844.3	ENAH	protein_coding	0	0	1	1	1	0	2	chr1:225704920-225707010|Locus_5247,chr1:225685259-225685433|Locus_5248	group1
ENSG00000143756.7	ENST00000366862.5	FBXO28	protein_coding	0	0	1	0	1	0	1	chr1:224345149-224345698|Locus_2353	group1
ENSG00000143507.13	ENST00000366899.3	DUSP10	protein_coding	0	0	1	0	0	0	1	chr1:221912355-221912504|Locus_775	group1
ENSG00000136630.11	ENST00000366903.6	HLX	protein_coding	0	0	1	0	1	0	1	chr1:221057673-221058397|Locus_3473	group1
ENSG00000026652.9	ENST00000366911.5	AGPAT4	protein_coding	0	0	0	3	0	0	3	chr6:161556207-161556256|Locus_5409,chr6:161554432-161554631|Locus_5410,chr6:161552707-161552831|Locus_5411	group1
ENSG00000085511.15	ENST00000366919.2	MAP3K4	protein_coding	0	0	2	1	1	0	3	chr6:161470063-161470312|Locus_3958,chr6:161470463-161488256|Locus_3959,chr6:161537936-161538085|Locus_3960	group1
ENSG00000092969.7	ENST00000366929.4	TGFB2	protein_coding	0	1	1	1	0	0	3	chr1:218519626-218519750|Locus_6584,chr1:218520326-218536686|Locus_6585,chr1:218615226-218615500|Locus_6586	group1
ENSG00000067533.5	ENST00000366932.3	RRP15	protein_coding	0	0	1	0	0	0	1	chr1:218458704-218475691|Locus_4288	group1
ENSG00000092978.6	ENST00000366935.3	GPATCH2	protein_coding	0	0	2	0	1	0	2	chr1:217787502-217793506|Locus_4950,chr1:217604384-217604583|Locus_4951	group1
ENSG00000117724.8	ENST00000366955.3	CENPF	protein_coding	0	0	10	0	1	0	10	chr1:214776632-214787098|Locus_527,chr1:214813783-214813932|Locus_528,chr1:214815658-214815757|Locus_529,chr1:214816558-214818264|Locus_530,chr1:214818940-214819314|Locus_531,chr1:214819515-214819564|Locus_532,chr1:214820040-214820164|Locus_533,chr1:214820515-214820739|Locus_534,chr1:214830417-214830541|Locus_535,chr1:214837094-214837293|Locus_536	group1
ENSG00000152104.7	ENST00000366956.5	PTPN14	protein_coding	0	0	2	0	0	1	3	chr1:214705400-214705624|Locus_5774,chr1:214557208-214557907|Locus_5775,chr1:214551325-214557032|Locus_5776	group1
ENSG00000162769.8	ENST00000366971.4	FLVCR1	protein_coding	0	0	1	0	0	0	1	chr1:213032047-213032246|Locus_3275	group1
ENSG00000117697.10	ENST00000366977.3	NSL1	protein_coding	0	0	1	0	1	0	1	chr1:212911695-212911844|Locus_2828	group1
ENSG00000117697.10	ENST00000366978.1	NSL1	protein_coding	0	0	0	0	0	0	0	NA	group1
ENSG00000143476.13	ENST00000366991.4	DTL	protein_coding	0	0	1	0	0	0	1	chr1:212274069-212274318|Locus_4453	group1
ENSG00000143493.8	ENST00000366994.3	INTS7	protein_coding	0	0	1	0	1	0	1	chr1:212115041-212115340|Locus_2798	group1
ENSG00000117650.8	ENST00000366999.4	NEK2	protein_coding	0	0	1	0	0	0	1	chr1:211847854-211848823|Locus_4138	group1
ENSG00000170385.9	ENST00000367001.4	SLC30A1	protein_coding	0	0	1	0	1	0	1	chr1:211748656-211748955|Locus_6838	group1
ENSG00000117625.9	ENST00000367006.4	RCOR3	protein_coding	0	0	0	1	1	0	1	chr1:211487168-211487242|Locus_5263	group1
ENSG00000082497.7	ENST00000367012.3	SERTAD4	protein_coding	0	0	2	0	1	0	2	chr1:210415099-210415298|Locus_5350,chr1:210415574-210415848|Locus_5351	group1
ENSG00000076356.6	ENST00000367033.3	PLXNA2	protein_coding	0	0	2	0	0	0	2	chr1:208390942-208391141|Locus_4612,chr1:208390092-208390316|Locus_4613	group1
ENSG00000146425.6	ENST00000367085.3	DYNLT1	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSG00000146425.6	ENST00000367088.1	DYNLT1	protein_coding	0	0	0	0	0	0	0	NA	group1
ENSG00000146425.6	ENST00000367089.3	DYNLT1	protein_coding	0	0	1	0	0	0	1	chr6:159058827-159065746|Locus_6561	group1
ENSG00000130338.8	ENST00000367094.2	TULP4	protein_coding	0	0	1	0	1	0	1	chr6:158925165-158927888|Locus_5456	group1
ENSG00000130338.8	ENST00000367097.3	TULP4	protein_coding	0	0	1	0	0	0	1	chr6:158924040-158924364|Locus_5455	group1
ENSG00000162889.6	ENST00000367103.3	MAPKAPK2	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSG00000143479.11	ENST00000367109.2	DYRK3	protein_coding	0	0	2	0	0	0	2	chr1:206821032-206821531|Locus_7647,chr1:206821782-206821981|Locus_7648	group1
ENSG00000078269.9	ENST00000367122.2	SYNJ2	protein_coding	0	0	1	0	1	0	1	chr6:158517123-158517572|Locus_8038	group1
ENSG00000133065.6	ENST00000367137.3	SLC41A1	protein_coding	0	1	1	0	0	0	2	chr1:205779773-205779947|Locus_2731,chr1:205768917-205779322|Locus_2732	group1
ENSG00000069275.12	ENST00000367142.4	NUCKS1	protein_coding	0	1	0	0	0	0	1	chr1:205719234-205719283|Locus_6175	group1
ENSG00000158715.5	ENST00000367145.3	SLC45A3	protein_coding	0	0	1	0	0	0	1	chr1:205632231-205632455|Locus_1782	group1
ENSG00000163545.7	ENST00000367157.3	NUAK2	protein_coding	0	0	1	1	1	0	2	chr1:205271991-205273115|Locus_7389,chr1:205271416-205271615|Locus_7390	group1
ENSG00000133059.12	ENST00000367160.4	DSTYK	protein_coding	0	0	2	1	1	0	3	chr1:205143636-205156762|Locus_2752,chr1:205138387-205138711|Locus_2753,chr1:205116406-205116630|Locus_2754	group1
ENSG00000213079.5	ENST00000367178.3	SCAF8	protein_coding	0	0	2	0	1	0	2	chr6:155153353-155153727|Locus_2017,chr6:155154153-155154602|Locus_2018	group1
ENSG00000198625.8	ENST00000367182.3	MDM4	protein_coding	0	0	1	0	1	0	1	chr1:204518511-204518835|Locus_3949	group1
ENSG00000133056.9	ENST00000367187.3	PIK3C2B	protein_coding	0	0	1	0	0	0	1	chr1:204438301-204438450|Locus_4557	group1
ENSG00000158615.8	ENST00000367188.4	PPP1R15B	protein_coding	0	0	5	0	1	0	5	chr1:204380470-204380519|Locus_7801,chr1:204380245-204380394|Locus_7802,chr1:204379595-204379994|Locus_7803,chr1:204378670-204379144|Locus_7804,chr1:204375117-204375341|Locus_7805	group1
ENSG00000143842.10	ENST00000367204.1	SOX13	protein_coding	0	0	0	1	1	0	1	chr1:204095275-204095524|Locus_8525	group1
ENSG00000058673.11	ENST00000367214.1	ZC3H11A	protein_coding	0	0	1	0	1	0	1	chr1:203821527-203821651|Locus_103	group1
ENSG00000131018.18	ENST00000367255.5	SYNE1	protein_coding	0	0	1	0	0	0	1	chr6:152651026-152651150|Locus_2480	group1
ENSG00000183155.4	ENST00000367262.3	RABIF	protein_coding	0	0	1	0	1	0	1	chr1:202849910-202850184|Locus_5835	group1
ENSG00000117139.12	ENST00000367265.3	KDM5B	protein_coding	0	0	2	0	1	0	2	chr1:202702546-202702845|Locus_572,chr1:202697907-202698181|Locus_573	group1
ENSG00000163435.11	ENST00000367284.5	ELF3	protein_coding	0	0	0	1	0	0	1	chr1:201985269-201985543|Locus_1759	group1
ENSG00000134375.6	ENST00000367287.4	TIMM17A	protein_coding	0	0	2	0	1	0	2	chr1:201924669-201926496|Locus_436,chr1:201938656-201938955|Locus_437	group1
ENSG00000134369.11	ENST00000367302.1	NAV1	protein_coding	0	0	1	2	1	0	3	chr1:201751793-201752678|Locus_8075,chr1:201789198-201789572|Locus_8076,chr1:201790923-201791197|Locus_8077	group1
ENSG00000159176.9	ENST00000367306.1	CSRP1	protein_coding	0	0	2	0	0	0	2	chr1:201462012-201465426|Locus_1350,chr1:201456132-201458045|Locus_1351	group1
ENSG00000174307.5	ENST00000367311.3	PHLDA3	protein_coding	0	0	0	1	0	0	1	chr1:201434732-201435181|Locus_2637	group1
