ID	Gene Name	Species	BBID	BIOCARTA	COG_ONTOLOGY	GOTERM_BP_DIRECT	GOTERM_CC_DIRECT	GOTERM_MF_DIRECT	INTERPRO	KEGG_PATHWAY	OMIM_DISEASE	PIR_SUPERFAMILY	SMART	UP_KEYWORDS	UP_SEQ_FEATURE
3292	hydroxysteroid 17-beta dehydrogenase 1(HSD17B1)	Homo sapiens				GO:0006694~steroid biosynthetic process,GO:0006703~estrogen biosynthetic process,GO:0008210~estrogen metabolic process,GO:0055114~oxidation-reduction process,GO:0060348~bone development,GO:0061370~testosterone biosynthetic process,GO:0071248~cellular response to metal ion,	GO:0005654~nucleoplasm,GO:0005737~cytoplasm,GO:0005829~cytosol,GO:0031965~nuclear membrane,	GO:0003824~catalytic activity,GO:0004303~estradiol 17-beta-dehydrogenase activity,GO:0047035~testosterone dehydrogenase (NAD+) activity,	IPR002347:Glucose/ribitol dehydrogenase,IPR011348:17beta-dehydrogenase,IPR016040:NAD(P)-binding domain,IPR020904:Short-chain dehydrogenase/reductase, conserved site,	hsa00140:Steroid hormone biosynthesis,hsa01100:Metabolic pathways,hsa04913:Ovarian steroidogenesis,		PIRSF000095:estradiol 17beta-dehydrogenase,		3D-structure,Complete proteome,Cytoplasm,Direct protein sequencing,Lipid biosynthesis,Lipid metabolism,NADP,Oxidoreductase,Polymorphism,Proteomics identification,Reference proteome,Steroid biosynthesis,	active site:Proton acceptor,binding site:NADP,binding site:Substrate,chain:Estradiol 17-beta-dehydrogenase 1,helix,mutagenesis site,nucleotide phosphate-binding region:NADP,sequence conflict,sequence variant,strand,turn,
3425	iduronidase, alpha-L-(IDUA)	Homo sapiens				GO:0005975~carbohydrate metabolic process,GO:0005984~disaccharide metabolic process,GO:0006027~glycosaminoglycan catabolic process,GO:0030207~chondroitin sulfate catabolic process,GO:0030209~dermatan sulfate catabolic process,	GO:0030135~coated vesicle,GO:0043202~lysosomal lumen,GO:0070062~extracellular exosome,	GO:0003940~L-iduronidase activity,GO:0004553~hydrolase activity, hydrolyzing O-glycosyl compounds,GO:0005102~receptor binding,	IPR000514:Glycoside hydrolase, family 39,IPR013781:Glycoside hydrolase, catalytic domain,IPR017853:Glycoside hydrolase, superfamily,	hsa00531:Glycosaminoglycan degradation,hsa01100:Metabolic pathways,hsa04142:Lysosome,	607014~Mucopolysaccharidosis Ih,607015~Mucopolysaccharidosis Ih/s,607016~Mucopolysaccharidosis Is,			3D-structure,Alternative splicing,Complete proteome,Disease mutation,Disulfide bond,Glycoprotein,Glycosidase,Hydrolase,Lysosome,Mucopolysaccharidosis,Polymorphism,Proteomics identification,Reference proteome,Signal,	active site:Nucleophile,active site:Proton donor,chain:Alpha-L-iduronidase,glycosylation site:N-linked (GlcNAc...),sequence conflict,sequence variant,signal peptide,
51477	inositol-3-phosphate synthase 1(ISYNA1)	Homo sapiens				GO:0006021~inositol biosynthetic process,GO:0008654~phospholipid biosynthetic process,GO:0043647~inositol phosphate metabolic process,	GO:0005737~cytoplasm,GO:0005829~cytosol,	GO:0004512~inositol-3-phosphate synthase activity,GO:0005515~protein binding,	IPR002587:Myo-inositol-1-phosphate synthase,IPR013021:Myo-inositol-1-phosphate synthase, GAPDH-like,IPR016040:NAD(P)-binding domain,	hsa00562:Inositol phosphate metabolism,hsa01100:Metabolic pathways,hsa01130:Biosynthesis of antibiotics,		PIRSF015578:myo-inositol-1-phosphate synthase,		Alternative splicing,Complete proteome,Cytoplasm,Inositol biosynthesis,Isomerase,Lipid biosynthesis,Lipid metabolism,NAD,Phospholipid biosynthesis,Phospholipid metabolism,Proteomics identification,Reference proteome,	chain:Inositol-3-phosphate synthase 1,sequence conflict,splice variant,
10643	insulin like growth factor 2 mRNA binding protein 3(IGF2BP3)	Homo sapiens				GO:0006412~translation,GO:0009653~anatomical structure morphogenesis,GO:0010467~gene expression,GO:0017148~negative regulation of translation,GO:0042035~regulation of cytokine biosynthetic process,GO:0051028~mRNA transport,	GO:0005634~nucleus,GO:0005737~cytoplasm,GO:0005829~cytosol,	GO:0000166~nucleotide binding,GO:0003676~nucleic acid binding,GO:0003723~RNA binding,GO:0003730~mRNA 3'-UTR binding,GO:0005515~protein binding,GO:0044822~poly(A) RNA binding,GO:0045182~translation regulator activity,GO:0048027~mRNA 5'-UTR binding,	IPR000504:RNA recognition motif domain,IPR004087:K Homology domain,IPR004088:K Homology domain, type 1,IPR012677:Nucleotide-binding, alpha-beta plait,				SM00322:KH,SM00360:RRM,	3D-structure,Alternative splicing,Complete proteome,Cytoplasm,Isopeptide bond,mRNA transport,Nucleus,Phosphoprotein,Proteomics identification,Reference proteome,Repeat,RNA-binding,Translation regulation,Transport,Ubl conjugation,	chain:Insulin-like growth factor 2 mRNA-binding protein 3,domain:KH 1,domain:KH 2,domain:KH 3,domain:KH 4,domain:RRM 1,domain:RRM 2,helix,modified residue,sequence conflict,splice variant,strand,
3675	integrin subunit alpha 3(ITGA3)	Homo sapiens				GO:0001764~neuron migration,GO:0007155~cell adhesion,GO:0007160~cell-matrix adhesion,GO:0007229~integrin-mediated signaling pathway,GO:0007507~heart development,GO:0007613~memory,GO:0010628~positive regulation of gene expression,GO:0010634~positive regulation of epithelial cell migration,GO:0010811~positive regulation of cell-substrate adhesion,GO:0010976~positive regulation of neuron projection development,GO:0017015~regulation of transforming growth factor beta receptor signaling pathway,GO:0030111~regulation of Wnt signaling pathway,GO:0030198~extracellular matrix organization,GO:0030324~lung development,GO:0030510~regulation of BMP signaling pathway,GO:0031345~negative regulation of cell projection organization,GO:0034698~response to gonadotropin,GO:0035024~negative regulation of Rho protein signal transduction,GO:0035640~exploration behavior,GO:0042493~response to drug,GO:0043588~skin development,GO:0048333~mesodermal cell differentiation,GO:0050900~leukocyte migration,GO:0060135~maternal process involved in female pregnancy,GO:0072006~nephron development,GO:0090004~positive regulation of establishment of protein localization to plasma membrane,GO:0097062~dendritic spine maintenance,GO:0097205~renal filtration,	GO:0005886~plasma membrane,GO:0005925~focal adhesion,GO:0008305~integrin complex,GO:0009897~external side of plasma membrane,GO:0009986~cell surface,GO:0016323~basolateral plasma membrane,GO:0030426~growth cone,GO:0031527~filopodium membrane,GO:0034667~integrin alpha3-beta1 complex,GO:0043235~receptor complex,GO:0048471~perinuclear region of cytoplasm,GO:0060076~excitatory synapse,GO:0070062~extracellular exosome,GO:0071438~invadopodium membrane,GO:0071944~cell periphery,GO:0097060~synaptic membrane,	GO:0001948~glycoprotein binding,GO:0001968~fibronectin binding,GO:0002020~protease binding,GO:0005178~integrin binding,GO:0005515~protein binding,GO:0005518~collagen binding,GO:0019904~protein domain specific binding,GO:0043236~laminin binding,GO:0046872~metal ion binding,GO:0046982~protein heterodimerization activity,	IPR000413:Integrin alpha chain,IPR013517:FG-GAP repeat,IPR013519:Integrin alpha beta-propellor,IPR013649:Integrin alpha-2,IPR018184:Integrin alpha chain, C-terminal cytoplasmic region, conserved site,	hsa04151:PI3K-Akt signaling pathway,hsa04510:Focal adhesion,hsa04512:ECM-receptor interaction,hsa04640:Hematopoietic cell lineage,hsa04810:Regulation of actin cytoskeleton,hsa05200:Pathways in cancer,hsa05222:Small cell lung cancer,hsa05410:Hypertrophic cardiomyopathy (HCM),hsa05412:Arrhythmogenic right ventricular cardiomyopathy (ARVC),hsa05414:Dilated cardiomyopathy,	614748~Interstitial lung disease, nephrotic syndrome, and epidermolysis bullosa, congenital,		SM00191:Int_alpha,	Alternative splicing,Calcium,Cell adhesion,Cell junction,Cell membrane,Cell projection,Cleavage on pair of basic residues,Complete proteome,Direct protein sequencing,Disulfide bond,Epidermolysis bullosa,Glycoprotein,Integrin,Lipoprotein,Membrane,Metal-binding,Palmitate,Phosphoprotein,Polymorphism,Proteomics identification,Receptor,Reference proteome,Repeat,Signal,Transmembrane,Transmembrane helix,	chain:Integrin alpha-3,chain:Integrin alpha-3 heavy chain,chain:Integrin alpha-3 light chain,disulfide bond,glycosylation site:N-linked (GlcNAc...),region of interest:Interaction with HPS5,repeat:FG-GAP 1,repeat:FG-GAP 2,repeat:FG-GAP 3,repeat:FG-GAP 4,repeat:FG-GAP 5,repeat:FG-GAP 6,repeat:FG-GAP 7,sequence variant,short sequence motif:GFFKR motif,signal peptide,splice variant,topological domain:Cytoplasmic,topological domain:Extracellular,transmembrane region,
221037	jumonji domain containing 1C(JMJD1C)	Homo sapiens				GO:0006351~transcription, DNA-templated,GO:0006355~regulation of transcription, DNA-templated,GO:0007596~blood coagulation,GO:0033169~histone H3-K9 demethylation,GO:0055114~oxidation-reduction process,	GO:0000785~chromatin,GO:0005622~intracellular,GO:0005634~nucleus,GO:0005654~nucleoplasm,	GO:0000976~transcription regulatory region sequence-specific DNA binding,GO:0005515~protein binding,GO:0031490~chromatin DNA binding,GO:0032454~histone demethylase activity (H3-K9 specific),GO:0046872~metal ion binding,GO:0046966~thyroid hormone receptor binding,GO:0051213~dioxygenase activity,	IPR003347:JmjC domain,	hsa05202:Transcriptional misregulation in cancer,			SM00558:JmjC,	3D-structure,Alternative splicing,Chromatin regulator,Coiled coil,Complete proteome,Dioxygenase,Iron,Metal-binding,Nucleus,Oxidoreductase,Phosphoprotein,Polymorphism,Proteomics identification,Reference proteome,Transcription,Transcription regulation,Zinc,Zinc-finger,	chain:Probable JmjC domain-containing histone demethylation protein 2C,domain:JmjC,metal ion-binding site:Iron; catalytic,modified residue,sequence conflict,sequence variant,short sequence motif:LXXLL motif,splice variant,zinc finger region:C6-type,
57338	junctophilin 3(JPH3)	Homo sapiens			Function unknown,	GO:0007612~learning,GO:0007613~memory,GO:0035640~exploration behavior,GO:0040011~locomotion,GO:0048168~regulation of neuronal synaptic plasticity,GO:0050885~neuromuscular process controlling balance,GO:0051209~release of sequestered calcium ion into cytosol,GO:0060314~regulation of ryanodine-sensitive calcium-release channel activity,GO:0060402~calcium ion transport into cytosol,	GO:0005886~plasma membrane,GO:0014701~junctional sarcoplasmic reticulum membrane,GO:0016021~integral component of membrane,GO:0030314~junctional membrane complex,	GO:0015278~calcium-release channel activity,	IPR003409:MORN motif,IPR017191:Junctophilin,		606438~Huntington disease-like 2,	PIRSF037387:junctophilin,	SM00698:MORN,	Alternative splicing,Cell membrane,Complete proteome,Endoplasmic reticulum,Membrane,Phosphoprotein,Polymorphism,Reference proteome,Repeat,Transmembrane,Transmembrane helix,Triplet repeat expansion,	chain:Junctophilin-3,compositionally biased region:Ala-rich,compositionally biased region:Gly-rich,modified residue,repeat:MORN 1,repeat:MORN 2,repeat:MORN 3,repeat:MORN 4,repeat:MORN 5,repeat:MORN 6,repeat:MORN 7,repeat:MORN 8,sequence conflict,sequence variant,splice variant,topological domain:Cytoplasmic,transmembrane region,
79412	kringle containing transmembrane protein 2(KREMEN2)	Homo sapiens		h_wnt-Lrp6Pathway:Wnt/LRP6 Signalling,		GO:0007154~cell communication,GO:0016055~Wnt signaling pathway,GO:0090090~negative regulation of canonical Wnt signaling pathway,	GO:0005886~plasma membrane,GO:0016020~membrane,GO:0016021~integral component of membrane,GO:0031901~early endosome membrane,		IPR000001:Kringle,IPR000859:CUB domain,IPR002889:Carbohydrate-binding WSC,IPR013806:Kringle-like fold,IPR017076:Kremen,IPR018056:Kringle, conserved site,			PIRSF036961:kremen protein,	SM00042:CUB,SM00130:KR,SM00321:WSC,	Alternative splicing,Complete proteome,Disulfide bond,Glycoprotein,Kringle,Membrane,Polymorphism,Reference proteome,Signal,Transmembrane,Transmembrane helix,Wnt signaling pathway,	chain:Kremen protein 2,disulfide bond,domain:CUB,domain:Kringle,domain:WSC,glycosylation site:N-linked (GlcNAc...),sequence conflict,sequence variant,signal peptide,splice variant,topological domain:Cytoplasmic,topological domain:Extracellular,transmembrane region,
8564	kynurenine 3-monooxygenase(KMO)	Homo sapiens				GO:0006569~tryptophan catabolic process,GO:0009651~response to salt stress,GO:0019441~tryptophan catabolic process to kynurenine,GO:0019674~NAD metabolic process,GO:0019805~quinolinate biosynthetic process,GO:0034354~'de novo' NAD biosynthetic process from tryptophan,GO:0043420~anthranilate metabolic process,GO:0044550~secondary metabolite biosynthetic process,GO:0055114~oxidation-reduction process,GO:0070189~kynurenine metabolic process,	GO:0005741~mitochondrial outer membrane,GO:0005743~mitochondrial inner membrane,GO:0005829~cytosol,GO:0016021~integral component of membrane,GO:0070062~extracellular exosome,	GO:0004502~kynurenine 3-monooxygenase activity,GO:0016174~NAD(P)H oxidase activity,GO:0050660~flavin adenine dinucleotide binding,GO:0071949~FAD binding,	IPR002938:Monooxygenase, FAD-binding,IPR023753:Pyridine nucleotide-disulphide oxidoreductase, FAD/NAD(P)-binding domain,IPR027545:Kynurenine 3-monooxygenase,	hsa00380:Tryptophan metabolism,hsa01100:Metabolic pathways,				Alternative splicing,Complete proteome,FAD,Flavoprotein,Membrane,Mitochondrion,Mitochondrion outer membrane,Monooxygenase,NADP,Oxidoreductase,Polymorphism,Proteomics identification,Pyridine nucleotide biosynthesis,Reference proteome,Transmembrane,Transmembrane helix,	chain:Kynurenine 3-monooxygenase,modified residue,sequence variant,splice variant,transmembrane region,
4000	lamin A/C(LMNA)	Homo sapiens		h_caspasePathway:Caspase Cascade in Apoptosis,h_deathPathway:Induction of apoptosis through DR3 and DR4/5 Death Receptors ,h_fasPathway:FAS signaling pathway ( CD95 ),h_hivnefPathway:HIV-I Nef: negative effector of Fas and TNF,h_tnfr1Pathway:TNFR1 Signaling Pathway,		GO:0007077~mitotic nuclear envelope disassembly,GO:0007084~mitotic nuclear envelope reassembly,GO:0007517~muscle organ development,GO:0030334~regulation of cell migration,GO:0030951~establishment or maintenance of microtubule cytoskeleton polarity,GO:0034504~protein localization to nucleus,GO:0035105~sterol regulatory element binding protein import into nucleus,GO:0036498~IRE1-mediated unfolded protein response,GO:0055015~ventricular cardiac muscle cell development,GO:0071456~cellular response to hypoxia,GO:0072201~negative regulation of mesenchymal cell proliferation,GO:0090201~negative regulation of release of cytochrome c from mitochondria,GO:0090343~positive regulation of cell aging,GO:1900180~regulation of protein localization to nucleus,GO:2001237~negative regulation of extrinsic apoptotic signaling pathway,	GO:0005634~nucleus,GO:0005635~nuclear envelope,GO:0005638~lamin filament,GO:0005652~nuclear lamina,GO:0005654~nucleoplasm,GO:0005737~cytoplasm,GO:0005829~cytosol,GO:0005882~intermediate filament,GO:0016607~nuclear speck,GO:0031012~extracellular matrix,GO:0031965~nuclear membrane,GO:0048471~perinuclear region of cytoplasm,	GO:0005198~structural molecule activity,GO:0005515~protein binding,	IPR001322:Lamin Tail Domain,IPR001664:Intermediate filament protein,IPR018039:Intermediate filament protein, conserved site,	hsa05410:Hypertrophic cardiomyopathy (HCM),hsa05412:Arrhythmogenic right ventricular cardiomyopathy (ARVC),hsa05414:Dilated cardiomyopathy,	115200~Cardiomyopathy, dilated, 1A,151660~Lipodystrophy, familial partial, 2,159001~Muscular dystrophy, limb-girdle, type 1B,176670~Hutchinson-Gilford progeria,181350~Emery-Dreifuss muscular dystrophy 2, AD,212112~Malouf syndrome,248370~Mandibuloacral dysplasia,275210~Restrictive dermopathy, lethal,605588~Charcot-Marie-Tooth disease, type 2B1,610140~Heart-hand syndrome, Slovenian type,613205~Muscular dystrophy, congenital,616516~Emery-Dreifuss muscular dystrophy 3, AR,		SM01391:SM01391,	3D-structure,Acetylation,Alternative splicing,Cardiomyopathy,Charcot-Marie-Tooth disease,Coiled coil,Complete proteome,Congenital muscular dystrophy,Direct protein sequencing,Disease mutation,Emery-Dreifuss muscular dystrophy,Intermediate filament,Isopeptide bond,Limb-girdle muscular dystrophy,Lipoprotein,Methylation,Neurodegeneration,Neuropathy,Nucleus,Phosphoprotein,Polymorphism,Prenylation,Proteomics identification,Reference proteome,Ubl conjugation,	chain:Lamin-A/C,helix,lipid moiety-binding region:S-farnesyl cysteine,modified residue,mutagenesis site,region of interest:Coil 1A,region of interest:Coil 1B,region of interest:Coil 2,region of interest:Head,region of interest:Linker 1,region of interest:Linker 2,region of interest:Rod,region of interest:Tail,sequence variant,short sequence motif:Nuclear localization signal,site:Heptad change of phase,site:Stutter,splice variant,strand,turn,
4054	latent transforming growth factor beta binding protein 3(LTBP3)	Homo sapiens				GO:0036363~transforming growth factor beta activation,GO:1902462~positive regulation of mesenchymal stem cell proliferation,GO:2000741~positive regulation of mesenchymal stem cell differentiation,	GO:0005576~extracellular region,GO:0031012~extracellular matrix,GO:0070062~extracellular exosome,	GO:0005509~calcium ion binding,GO:0050431~transforming growth factor beta binding,	IPR000152:EGF-type aspartate/asparagine hydroxylation site,IPR000742:Epidermal growth factor-like domain,IPR001881:EGF-like calcium-binding,IPR009030:Insulin-like growth factor binding protein, N-terminal,IPR013032:EGF-like, conserved site,IPR017878:TB domain,IPR018097:EGF-like calcium-binding, conserved site,IPR023413:Green fluorescent protein-like,IPR026823:Complement Clr-like EGF domain,		601216~Dental anomalies and short stature,		SM00179:EGF_CA,SM00181:EGF,	Alternative splicing,Amelogenesis imperfecta,Complete proteome,Disulfide bond,Dwarfism,EGF-like domain,Glycoprotein,Growth factor binding,Proteomics identification,Reference proteome,Repeat,Secreted,Signal,	chain:Latent-transforming growth factor beta- binding protein 3,compositionally biased region:Cys-rich,compositionally biased region:Gly-rich,disulfide bond,domain:EGF-like 1,domain:EGF-like 10; calcium-binding,domain:EGF-like 11; calcium-binding,domain:EGF-like 12; calcium-binding,domain:EGF-like 13; calcium-binding,domain:EGF-like 2; calcium-binding,domain:EGF-like 3,domain:EGF-like 4; calcium-binding,domain:EGF-like 5; calcium-binding,domain:EGF-like 6; calcium-binding,domain:EGF-like 7; calcium-binding,domain:EGF-like 8; calcium-binding,domain:EGF-like 9; calcium-binding,domain:TB 1,domain:TB 2,domain:TB 3,domain:TB 4,glycosylation site:N-linked (GlcNAc...),sequence conflict,signal peptide,splice variant,
